scenario_id,wind_scenario,solar_scenario,hour,hour_label,wind_MW,solar_MW,load_MW
5,2,1,10,10:00,34.7052,57.5853,4.1202
5,2,1,11,11:00,36.5896,58.6203,3.9
5,2,1,12,12:00,37.1733,57.028,3.2598
5,2,1,13,13:00,35.8445,51.3725,2.6898
5,2,1,14,14:00,31.785,43.1246,3.63
5,2,1,15,15:00,21.9494,32.1521,3.8202
5,2,1,16,16:00,12.8759,19.978,3.75
5,2,1,17,17:00,8.1697,8.7575,3.1398
5,2,1,18,18:00,7.3604,1.2593,2.61
5,2,1,19,19:00,7.711,0.0,2.1198
5,2,1,20,20:00,7.9861,0.0,1.86
5,2,1,21,21:00,8.1073,0.0,1.6302
5,2,1,22,22:00,8.0861,0.0,1.56
5,2,1,23,23:00,8.3172,0.0,1.4802
6,2,2,0,00:00,22.4023,0.0,1.3698
6,2,2,1,01:00,24.7818,0.0,1.0998
6,2,2,2,02:00,26.1562,0.0,0.7998
6,2,2,3,03:00,25.7908,0.0,0.99
6,2,2,4,04:00,25.4827,0.2,1.1802
6,2,2,5,05:00,24.899,2.6552,1.6302
6,2,2,6,06:00,23.3103,10.6746,2.5002
6,2,2,7,07:00,22.7816,21.5223,3.3702
6,2,2,8,08:00,20.9954,32.9057,4.0098
6,2,2,9,09:00,28.3793,42.2651,4.2
6,2,2,10,10:00,34.7052,48.4104,4.1202
6,2,2,11,11:00,36.5896,50.0304,3.9
6,2,2,12,12:00,37.1733,47.9569,3.2598
6,2,2,13,13:00,35.8445,41.2824,2.6898
6,2,2,14,14:00,31.785,32.088,3.63
6,2,2,15,15:00,21.9494,21.7096,3.8202
6,2,2,16,16:00,12.8759,11.4153,3.75
6,2,2,17,17:00,8.1697,3.1071,3.1398
6,2,2,18,18:00,7.3604,0.2928,2.61
6,2,2,19,19:00,7.711,0.0,2.1198
6,2,2,20,20:00,7.9861,0.0,1.86
6,2,2,21,21:00,8.1073,0.0,1.6302
6,2,2,22,22:00,8.0861,0.0,1.56
