datetime,date,hour,wind_speed_ms,ghi_wm2,wind_cf,pv_cf,wind_MW,pv_MW
2024-01-03 19:00:00,2024-01-03,19,8.34,0.0,0.20888,0.0,8.3552,0.0
2024-01-03 20:00:00,2024-01-03,20,8.45,0.0,0.222056,0.0,8.88224,0.0
2024-01-03 21:00:00,2024-01-03,21,8.6,0.0,0.2409,0.0,9.636,0.0
2024-01-03 22:00:00,2024-01-03,22,8.65,0.0,0.24741,0.0,9.8964,0.0
2024-01-03 23:00:00,2024-01-03,23,8.65,0.0,0.24741,0.0,9.8964,0.0
2024-01-04 00:00:00,2024-01-04,0,8.83,0.0,0.271818,0.0,10.872720000000001,0.0
2024-01-04 01:00:00,2024-01-04,1,8.93,0.0,0.286046,0.0,11.441840000000001,0.0
2024-01-04 02:00:00,2024-01-04,2,9.38,0.0,0.356233,0.0,14.24932,0.0
2024-01-04 03:00:00,2024-01-04,3,9.93,0.0,0.456533,0.0,18.26132,0.0
2024-01-04 04:00:00,2024-01-04,4,10.03,0.0,0.476583,0.0,19.063319999999997,0.0
2024-01-04 05:00:00,2024-01-04,5,9.81,0.0,0.433225,0.0,17.329,0.0
2024-01-04 06:00:00,2024-01-04,6,9.72,0.0,0.416275,0.0,16.651,0.0
2024-01-04 07:00:00,2024-01-04,7,9.78,47.5,0.427525,0.0475,17.101,3.04
2024-01-04 08:00:00,2024-01-04,8,8.91,203.85,0.283162,0.20385,11.32648,13.0464
2024-01-04 09:00:00,2024-01-04,9,9.73,337.65,0.418136,0.33765,16.72544,21.6096
2024-01-04 10:00:00,2024-01-04,10,12.89,422.85,1.0,0.42285,40.0,27.0624
2024-01-04 11:00:00,2024-01-04,11,13.25,444.73,1.0,0.44473,40.0,28.46272
2024-01-04 12:00:00,2024-01-04,12,12.77,425.98,1.0,0.42598,40.0,27.26272
2024-01-04 13:00:00,2024-01-04,13,12.03,351.92,1.0,0.35192,40.0,22.52288
2024-01-04 14:00:00,2024-01-04,14,11.05,238.98,0.715583,0.23898,28.62332,15.29472
2024-01-04 15:00:00,2024-01-04,15,9.29,94.78,0.341369,0.09478,13.65476,6.06592
2024-01-04 16:00:00,2024-01-04,16,7.56,0.0,0.130067,0.0,5.202679999999999,0.0
2024-01-04 17:00:00,2024-01-04,17,6.78,0.0,0.074088,0.0,2.96352,0.0
2024-01-04 18:00:00,2024-01-04,18,6.19,0.0,0.044529,0.0,1.7811599999999999,0.0
2024-01-04 19:00:00,2024-01-04,19,5.59,0.0,0.023833,0.0,0.95332,0.0
2024-01-04 20:00:00,2024-01-04,20,5.19,0.0,0.014408,0.0,0.57632,0.0
2024-01-04 21:00:00,2024-01-04,21,4.88,0.0,0.009115,0.0,0.3646,0.0
2024-01-04 22:00:00,2024-01-04,22,4.82,0.0,0.00827,0.0,0.3308,0.0
2024-01-04 23:00:00,2024-01-04,23,5.03,0.0,0.011475,0.0,0.459,0.0
2024-01-05 00:00:00,2024-01-05,0,5.18,0.0,0.014212,0.0,0.56848,0.0
2024-01-05 01:00:00,2024-01-05,1,5.17,0.0,0.014017,0.0,0.56068,0.0
2024-01-05 02:00:00,2024-01-05,2,5.13,0.0,0.013256,0.0,0.53024,0.0
2024-01-05 03:00:00,2024-01-05,3,5.04,0.0,0.011646,0.0,0.46584000000000003,0.0
2024-01-05 04:00:00,2024-01-05,4,4.85,0.0,0.008685,0.0,0.3474,0.0
2024-01-05 05:00:00,2024-01-05,5,4.49,0.0,0.004538,0.0,0.18152000000000001,0.0
2024-01-05 06:00:00,2024-01-05,6,4.13,0.0,0.001979,0.0,0.07916,0.0
2024-01-05 07:00:00,2024-01-05,7,4.36,34.33,0.003451,0.03433,0.13804,2.19712
2024-01-05 08:00:00,2024-01-05,8,4.93,146.65,0.009862,0.14665,0.39447999999999994,9.3856
2024-01-05 09:00:00,2024-01-05,9,5.58,272.8,0.023558,0.2728,0.9423199999999999,17.4592
2024-01-05 10:00:00,2024-01-05,10,7.21,359.77,0.102357,0.35977,4.09428,23.02528
2024-01-05 11:00:00,2024-01-05,11,8.55,387.55,0.234505,0.38755,9.3802,24.8032
2024-01-05 12:00:00,2024-01-05,12,9.48,376.3,0.373248,0.3763,14.929920000000001,24.0832
2024-01-05 13:00:00,2024-01-05,13,10.0,305.7,0.470508,0.3057,18.82032,19.5648
2024-01-05 14:00:00,2024-01-05,14,10.22,216.85,0.516279,0.21685,20.65116,13.8784
2024-01-05 15:00:00,2024-01-05,15,9.87,97.78,0.444777,0.09778,17.79108,6.25792
2024-01-05 16:00:00,2024-01-05,16,8.92,0.0,0.284602,0.0,11.38408,0.0
2024-01-05 17:00:00,2024-01-05,17,8.62,0.0,0.24349,0.0,9.739600000000001,0.0
2024-01-05 18:00:00,2024-01-05,18,8.88,0.0,0.278872,0.0,11.15488,0.0
2024-01-05 19:00:00,2024-01-05,19,9.21,0.0,0.328509,0.0,13.14036,0.0
2024-01-05 20:00:00,2024-01-05,20,9.42,0.0,0.362976,0.0,14.51904,0.0
2024-01-05 21:00:00,2024-01-05,21,9.62,0.0,0.397966,0.0,15.91864,0.0
2024-01-05 22:00:00,2024-01-05,22,9.84,0.0,0.438976,0.0,17.55904,0.0
2024-01-05 23:00:00,2024-01-05,23,9.97,0.0,0.464484,0.0,18.57936,0.0
2024-01-06 00:00:00,2024-01-06,0,9.94,0.0,0.458512,0.0,18.34048,0.0
2024-01-06 01:00:00,2024-01-06,1,9.62,0.0,0.397966,0.0,15.91864,0.0
2024-01-06 02:00:00,2024-01-06,2,9.4,0.0,0.359594,0.0,14.38376,0.0
2024-01-06 03:00:00,2024-01-06,3,9.13,0.0,0.315976,0.0,12.63904,0.0
2024-01-06 04:00:00,2024-01-06,4,8.85,0.0,0.274625,0.0,10.985,0.0
2024-01-06 05:00:00,2024-01-06,5,8.53,0.0,0.231979,0.0,9.27916,0.0
2024-01-06 06:00:00,2024-01-06,6,8.69,0.0,0.252702,0.0,10.10808,0.0
2024-01-06 07:00:00,2024-01-06,7,8.75,17.9,0.260781,0.0179,10.431239999999999,1.1456
2024-01-06 08:00:00,2024-01-06,8,8.99,119.78,0.294817,0.11978,11.79268,7.66592
2024-01-06 09:00:00,2024-01-06,9,8.26,242.52,0.199632,0.24252,7.98528,15.52128
2024-01-06 10:00:00,2024-01-06,10,7.23,357.27,0.103823,0.35727,4.15292,22.86528
2024-01-06 11:00:00,2024-01-06,11,6.76,427.83,0.072918,0.42783,2.9167199999999998,27.38112
2024-01-06 12:00:00,2024-01-06,12,6.68,383.52,0.068362,0.38352,2.7344800000000005,24.54528
2024-01-06 13:00:00,2024-01-06,13,6.71,309.9,0.070048,0.3099,2.80192,19.8336
2024-01-06 14:00:00,2024-01-06,14,6.69,213.23,0.068921,0.21323,2.75684,13.64672
2024-01-06 15:00:00,2024-01-06,15,6.28,105.1,0.048405,0.1051,1.9362,6.7264
2024-01-06 16:00:00,2024-01-06,16,5.33,0.0,0.017352,0.0,0.69408,0.0
2024-01-06 17:00:00,2024-01-06,17,4.79,0.0,0.007867,0.0,0.31468,0.0
2024-01-06 18:00:00,2024-01-06,18,4.52,0.0,0.004817,0.0,0.19268000000000002,0.0
2024-01-06 19:00:00,2024-01-06,19,4.42,0.0,0.003928,0.0,0.15712,0.0
2024-01-06 20:00:00,2024-01-06,20,4.4,0.0,0.003764,0.0,0.15056,0.0
2024-01-06 21:00:00,2024-01-06,21,4.34,0.0,0.003301,0.0,0.13204,0.0
2024-01-06 22:00:00,2024-01-06,22,4.48,0.0,0.004447,0.0,0.17788,0.0
2024-01-06 23:00:00,2024-01-06,23,4.76,0.0,0.007478,0.0,0.29912,0.0
2024-01-07 00:00:00,2024-01-07,0,4.96,0.0,0.010329,0.0,0.41315999999999997,0.0
2024-01-07 01:00:00,2024-01-07,1,5.03,0.0,0.011475,0.0,0.459,0.0
2024-01-07 02:00:00,2024-01-07,2,4.94,0.0,0.010016,0.0,0.40064,0.0
2024-01-07 03:00:00,2024-01-07,3,4.69,0.0,0.006621,0.0,0.26484,0.0
2024-01-07 04:00:00,2024-01-07,4,4.09,0.0,0.001776,0.0,0.07104,0.0
2024-01-07 05:00:00,2024-01-07,5,3.24,0.0,1.9e-05,0.0,0.00076,0.0
2024-01-07 06:00:00,2024-01-07,6,2.63,0.0,0.0,0.0,0.0,0.0
2024-01-07 07:00:00,2024-01-07,7,2.37,45.65,0.0,0.04565,0.0,2.9216
2024-01-07 08:00:00,2024-01-07,8,2.24,195.88,0.0,0.19588,0.0,12.53632
2024-01-07 09:00:00,2024-01-07,9,2.62,315.2,0.0,0.3152,0.0,20.1728
2024-01-07 10:00:00,2024-01-07,10,3.73,392.33,0.000534,0.39233,0.021359999999999997,25.10912
2024-01-07 11:00:00,2024-01-07,11,4.72,426.52,0.00698,0.42652,0.2792,27.29728
2024-01-07 12:00:00,2024-01-07,12,5.17,398.17,0.014017,0.39817,0.56068,25.48288
2024-01-07 13:00:00,2024-01-07,13,5.34,313.8,0.017576,0.3138,0.7030400000000001,20.0832
2024-01-07 14:00:00,2024-01-07,14,5.41,201.98,0.019201,0.20198,0.76804,12.92672
2024-01-07 15:00:00,2024-01-07,15,5.04,80.1,0.011646,0.0801,0.46584000000000003,5.1264
2024-01-07 16:00:00,2024-01-07,16,4.71,0.0,0.006859,0.0,0.27436,0.0
2024-01-07 17:00:00,2024-01-07,17,4.65,0.0,0.006162,0.0,0.24648,0.0
2024-01-07 18:00:00,2024-01-07,18,4.56,0.0,0.005208,0.0,0.20832,0.0
2024-01-07 19:00:00,2024-01-07,19,4.38,0.0,0.003605,0.0,0.1442,0.0
2024-01-07 20:00:00,2024-01-07,20,4.26,0.0,0.002744,0.0,0.10976,0.0
2024-01-07 21:00:00,2024-01-07,21,4.26,0.0,0.002744,0.0,0.10976,0.0
2024-01-07 22:00:00,2024-01-07,22,4.34,0.0,0.003301,0.0,0.13204,0.0
2024-01-07 23:00:00,2024-01-07,23,4.42,0.0,0.003928,0.0,0.15712,0.0
2024-01-08 00:00:00,2024-01-08,0,4.49,0.0,0.004538,0.0,0.18152000000000001,0.0
2024-01-08 01:00:00,2024-01-08,1,4.54,0.0,0.00501,0.0,0.2004,0.0
2024-01-08 02:00:00,2024-01-08,2,4.6,0.0,0.005619,0.0,0.22476,0.0
2024-01-08 03:00:00,2024-01-08,3,4.81,0.0,0.008134,0.0,0.32536000000000004,0.0
2024-01-08 04:00:00,2024-01-08,4,4.88,0.0,0.009115,0.0,0.3646,0.0
2024-01-08 05:00:00,2024-01-08,5,4.47,0.0,0.004357,0.0,0.17428,0.0
2024-01-08 06:00:00,2024-01-08,6,3.91,0.0,0.001034,0.0,0.04136,0.0
2024-01-08 07:00:00,2024-01-08,7,3.46,32.35,0.000134,0.03235,0.00536,2.0704
2024-01-08 08:00:00,2024-01-08,8,3.1,148.8,1e-06,0.1488,3.9999999999999996e-05,9.5232
2024-01-08 09:00:00,2024-01-08,9,2.66,272.15,0.0,0.27215,0.0,17.4176
2024-01-08 10:00:00,2024-01-08,10,3.92,346.48,0.001068,0.34648,0.042719999999999994,22.17472
2024-01-08 11:00:00,2024-01-08,11,4.7,367.98,0.006739,0.36798,0.26956,23.55072
2024-01-08 12:00:00,2024-01-08,12,5.07,332.65,0.012167,0.33265,0.48668,21.2896
2024-01-08 13:00:00,2024-01-08,13,5.3,278.1,0.01669,0.2781,0.6676,17.7984
2024-01-08 14:00:00,2024-01-08,14,5.07,171.98,0.012167,0.17198,0.48668,11.00672
2024-01-08 15:00:00,2024-01-08,15,4.59,67.1,0.005514,0.0671,0.22055999999999998,4.2944
2024-01-08 16:00:00,2024-01-08,16,4.29,0.0,0.002945,0.0,0.1178,0.0
2024-01-08 17:00:00,2024-01-08,17,4.08,0.0,0.001728,0.0,0.06912,0.0
2024-01-08 18:00:00,2024-01-08,18,4.13,0.0,0.001979,0.0,0.07916,0.0
2024-01-08 19:00:00,2024-01-08,19,4.46,0.0,0.004269,0.0,0.17076000000000002,0.0
2024-01-08 20:00:00,2024-01-08,20,4.91,0.0,0.009558,0.0,0.38232,0.0
2024-01-08 21:00:00,2024-01-08,21,5.42,0.0,0.019441,0.0,0.77764,0.0
2024-01-08 22:00:00,2024-01-08,22,5.96,0.0,0.035575,0.0,1.423,0.0
2024-01-08 23:00:00,2024-01-08,23,6.38,0.0,0.052969,0.0,2.11876,0.0
2024-01-09 00:00:00,2024-01-09,0,6.78,0.0,0.074088,0.0,2.96352,0.0
2024-01-09 01:00:00,2024-01-09,1,7.13,0.0,0.096632,0.0,3.86528,0.0
2024-01-09 02:00:00,2024-01-09,2,7.43,0.0,0.119257,0.0,4.77028,0.0
2024-01-09 03:00:00,2024-01-09,3,7.65,0.0,0.137921,0.0,5.516839999999999,0.0
2024-01-09 04:00:00,2024-01-09,4,8.04,0.0,0.175616,0.0,7.02464,0.0
2024-01-09 05:00:00,2024-01-09,5,8.21,0.0,0.193993,0.0,7.75972,0.0
2024-01-09 06:00:00,2024-01-09,6,8.63,0.0,0.244792,0.0,9.79168,0.0
2024-01-09 07:00:00,2024-01-09,7,9.2,36.97,0.326925,0.03697,13.077000000000002,2.36608
2024-01-09 08:00:00,2024-01-09,8,8.63,172.52,0.244792,0.17252,9.79168,11.04128
2024-01-09 09:00:00,2024-01-09,9,8.23,324.65,0.196235,0.32465,7.849399999999999,20.7776
2024-01-09 10:00:00,2024-01-09,10,7.27,432.38,0.106796,0.43238,4.27184,27.67232
2024-01-09 11:00:00,2024-01-09,11,6.2,480.25,0.044949,0.48025,1.7979600000000002,30.736
2024-01-09 12:00:00,2024-01-09,12,5.53,475.98,0.022214,0.47598,0.88856,30.46272
2024-01-09 13:00:00,2024-01-09,13,4.96,384.02,0.010329,0.38402,0.41315999999999997,24.57728
2024-01-09 14:00:00,2024-01-09,14,4.44,252.57,0.004096,0.25257,0.16383999999999999,16.16448
2024-01-09 15:00:00,2024-01-09,15,3.97,104.4,0.001252,0.1044,0.05008,6.6816
2024-01-09 16:00:00,2024-01-09,16,3.66,0.0,0.000394,0.0,0.01576,0.0
2024-01-09 17:00:00,2024-01-09,17,3.28,0.0,3e-05,0.0,0.0012000000000000001,0.0
2024-01-09 18:00:00,2024-01-09,18,2.83,0.0,0.0,0.0,0.0,0.0
2024-01-09 19:00:00,2024-01-09,19,2.37,0.0,0.0,0.0,0.0,0.0
2024-01-09 20:00:00,2024-01-09,20,2.1,0.0,0.0,0.0,0.0,0.0
2024-01-09 21:00:00,2024-01-09,21,2.32,0.0,0.0,0.0,0.0,0.0
2024-01-09 22:00:00,2024-01-09,22,3.03,0.0,0.0,0.0,0.0,0.0
2024-01-09 23:00:00,2024-01-09,23,3.6,0.0,0.000296,0.0,0.01184,0.0
2024-01-10 00:00:00,2024-01-10,0,4.06,0.0,0.001634,0.0,0.06536,0.0
2024-01-10 01:00:00,2024-01-10,1,4.54,0.0,0.00501,0.0,0.2004,0.0
2024-01-10 02:00:00,2024-01-10,2,5.08,0.0,0.012344,0.0,0.49376000000000003,0.0
2024-01-10 03:00:00,2024-01-10,3,5.52,0.0,0.021952,0.0,0.87808,0.0
2024-01-10 04:00:00,2024-01-10,4,5.75,0.0,0.028528,0.0,1.1411200000000001,0.0
2024-01-10 05:00:00,2024-01-10,5,5.89,0.0,0.033111,0.0,1.32444,0.0
2024-01-10 06:00:00,2024-01-10,6,5.95,0.0,0.035216,0.0,1.40864,0.0
2024-01-10 07:00:00,2024-01-10,7,5.77,42.6,0.029155,0.0426,1.1662,2.7264
2024-01-10 08:00:00,2024-01-10,8,5.31,184.27,0.016909,0.18427,0.6763600000000001,11.79328
2024-01-10 09:00:00,2024-01-10,9,5.75,319.27,0.028528,0.31927,1.1411200000000001,20.43328
2024-01-10 10:00:00,2024-01-10,10,7.72,412.48,0.144244,0.41248,5.769760000000001,26.39872
2024-01-10 11:00:00,2024-01-10,11,8.61,427.52,0.242193,0.42752,9.687719999999999,27.36128
2024-01-10 12:00:00,2024-01-10,12,9.01,424.85,0.29778,0.42485,11.9112,27.1904
2024-01-10 13:00:00,2024-01-10,13,9.17,350.6,0.322202,0.3506,12.888079999999999,22.4384
2024-01-10 14:00:00,2024-01-10,14,8.49,236.9,0.226981,0.2369,9.079239999999999,15.1616
2024-01-10 15:00:00,2024-01-10,15,7.21,100.72,0.102357,0.10072,4.09428,6.44608
2024-01-10 16:00:00,2024-01-10,16,7.27,0.0,0.106796,0.0,4.27184,0.0
2024-01-10 17:00:00,2024-01-10,17,7.39,0.0,0.116056,0.0,4.64224,0.0
2024-01-10 18:00:00,2024-01-10,18,7.67,0.0,0.139709,0.0,5.58836,0.0
2024-01-10 19:00:00,2024-01-10,19,8.01,0.0,0.172499,0.0,6.89996,0.0
2024-01-10 20:00:00,2024-01-10,20,8.26,0.0,0.199632,0.0,7.98528,0.0
2024-01-10 21:00:00,2024-01-10,21,8.38,0.0,0.213609,0.0,8.54436,0.0
2024-01-10 22:00:00,2024-01-10,22,8.51,0.0,0.229471,0.0,9.178840000000001,0.0
2024-01-10 23:00:00,2024-01-10,23,8.72,0.0,0.256721,0.0,10.268839999999999,0.0
2024-01-11 00:00:00,2024-01-11,0,8.93,0.0,0.286046,0.0,11.441840000000001,0.0
2024-01-11 01:00:00,2024-01-11,1,8.8,0.0,0.267643,0.0,10.705720000000001,0.0
2024-01-11 02:00:00,2024-01-11,2,8.21,0.0,0.193993,0.0,7.75972,0.0
2024-01-11 03:00:00,2024-01-11,3,7.38,0.0,0.115264,0.0,4.61056,0.0
2024-01-11 04:00:00,2024-01-11,4,6.61,0.0,0.064535,0.0,2.5814,0.0
2024-01-11 05:00:00,2024-01-11,5,6.05,0.0,0.03892,0.0,1.5568000000000002,0.0
2024-01-11 06:00:00,2024-01-11,6,5.66,0.0,0.025818,0.0,1.03272,0.0
2024-01-11 07:00:00,2024-01-11,7,5.34,42.0,0.017576,0.042,0.7030400000000001,2.688
2024-01-11 08:00:00,2024-01-11,8,4.75,190.38,0.007352,0.19038,0.29408,12.18432
2024-01-11 09:00:00,2024-01-11,9,3.52,325.7,0.000193,0.3257,0.00772,20.8448
2024-01-11 10:00:00,2024-01-11,10,4.17,410.38,0.002197,0.41038,0.08788000000000001,26.26432
2024-01-11 11:00:00,2024-01-11,11,4.95,440.2,0.010171,0.4402,0.40684,28.1728
2024-01-11 12:00:00,2024-01-11,12,5.38,414.8,0.018493,0.4148,0.7397199999999999,26.5472
2024-01-11 13:00:00,2024-01-11,13,5.54,335.2,0.022479,0.3352,0.89916,21.4528
2024-01-11 14:00:00,2024-01-11,14,5.14,231.18,0.013444,0.23118,0.53776,14.79552
2024-01-11 15:00:00,2024-01-11,15,4.19,100.75,0.002312,0.10075,0.09247999999999999,6.448
2024-01-11 16:00:00,2024-01-11,16,3.79,0.0,0.000676,0.0,0.027039999999999998,0.0
2024-01-11 17:00:00,2024-01-11,17,3.57,0.0,0.000254,0.0,0.010159999999999999,0.0
2024-01-11 18:00:00,2024-01-11,18,3.4,0.0,8.8e-05,0.0,0.0035199999999999997,0.0
2024-01-11 19:00:00,2024-01-11,19,3.32,0.0,4.5e-05,0.0,0.0018000000000000002,0.0
2024-01-11 20:00:00,2024-01-11,20,3.25,0.0,2.1e-05,0.0,0.0008399999999999999,0.0
2024-01-11 21:00:00,2024-01-11,21,3.26,0.0,2.4e-05,0.0,0.00096,0.0
2024-01-11 22:00:00,2024-01-11,22,3.53,0.0,0.000204,0.0,0.00816,0.0
2024-01-11 23:00:00,2024-01-11,23,3.93,0.0,0.001103,0.0,0.04412,0.0
2024-01-12 00:00:00,2024-01-12,0,4.32,0.0,0.003155,0.0,0.12619999999999998,0.0
2024-01-12 01:00:00,2024-01-12,1,4.67,0.0,0.006389,0.0,0.25556,0.0
2024-01-12 02:00:00,2024-01-12,2,5.15,0.0,0.013633,0.0,0.54532,0.0
2024-01-12 03:00:00,2024-01-12,3,5.74,0.0,0.028218,0.0,1.12872,0.0
2024-01-12 04:00:00,2024-01-12,4,6.27,0.0,0.047964,0.0,1.91856,0.0
2024-01-12 05:00:00,2024-01-12,5,6.57,0.0,0.062413,0.0,2.4965200000000003,0.0
2024-01-12 06:00:00,2024-01-12,6,6.6,0.0,0.064,0.0,2.56,0.0
2024-01-12 07:00:00,2024-01-12,7,6.33,46.35,0.050653,0.04635,2.0261199999999997,2.9664
2024-01-12 08:00:00,2024-01-12,8,5.65,201.48,0.025528,0.20148,1.02112,12.89472
2024-01-12 09:00:00,2024-01-12,9,4.39,342.42,0.003684,0.34242,0.14736000000000002,21.91488
2024-01-12 10:00:00,2024-01-12,10,4.1,438.4,0.001826,0.4384,0.07304,28.0576
2024-01-12 11:00:00,2024-01-12,11,4.91,466.0,0.009558,0.466,0.38232,29.824
2024-01-12 12:00:00,2024-01-12,12,4.64,439.83,0.006051,0.43983,0.24204,28.14912
2024-01-12 13:00:00,2024-01-12,13,3.98,361.92,0.001291,0.36192,0.051640000000000005,23.16288
2024-01-12 14:00:00,2024-01-12,14,3.03,240.02,0.0,0.24002,0.0,15.36128
