datetime,date,hour,wind_speed_ms,ghi_wm2,wind_cf,pv_cf,wind_MW,pv_MW
2023-01-05 06:00:00,2023-01-05,6,3.21,0.0,1.3e-05,0.0,0.00052,0.0
2023-01-05 07:00:00,2023-01-05,7,2.82,35.9,0.0,0.0359,0.0,2.2976
2023-01-05 08:00:00,2023-01-05,8,2.82,167.32,0.0,0.16732,0.0,10.70848
2023-01-05 09:00:00,2023-01-05,9,2.7,278.98,0.0,0.27898,0.0,17.85472
2023-01-05 10:00:00,2023-01-05,10,3.71,352.23,0.000491,0.35223,0.01964,22.54272
2023-01-05 11:00:00,2023-01-05,11,5.89,387.08,0.033111,0.38708,1.32444,24.77312
2023-01-05 12:00:00,2023-01-05,12,7.07,347.98,0.092482,0.34798,3.69928,22.27072
2023-01-05 13:00:00,2023-01-05,13,7.54,296.5,0.128363,0.2965,5.13452,18.976
2023-01-05 14:00:00,2023-01-05,14,7.36,192.38,0.113693,0.19238,4.54772,12.31232
2023-01-05 15:00:00,2023-01-05,15,7.09,66.65,0.093852,0.06665,3.75408,4.2656
2023-01-05 16:00:00,2023-01-05,16,7.16,0.0,0.098753,0.0,3.9501199999999996,0.0
2023-01-05 17:00:00,2023-01-05,17,7.42,0.0,0.118451,0.0,4.73804,0.0
2023-01-05 18:00:00,2023-01-05,18,8.22,0.0,0.195112,0.0,7.80448,0.0
2023-01-05 19:00:00,2023-01-05,19,9.57,0.0,0.389017,0.0,15.56068,0.0
2023-01-05 20:00:00,2023-01-05,20,10.69,0.0,0.623809,0.0,24.95236,0.0
2023-01-05 21:00:00,2023-01-05,21,11.08,0.0,0.723613,0.0,28.944519999999997,0.0
2023-01-05 22:00:00,2023-01-05,22,10.76,0.0,0.640999,0.0,25.63996,0.0
2023-01-05 23:00:00,2023-01-05,23,9.98,0.0,0.466486,0.0,18.65944,0.0
2023-01-06 00:00:00,2023-01-06,0,9.61,0.0,0.396166,0.0,15.84664,0.0
2023-01-06 01:00:00,2023-01-06,1,9.19,0.0,0.325345,0.0,13.0138,0.0
2023-01-06 02:00:00,2023-01-06,2,9.18,0.0,0.323771,0.0,12.95084,0.0
2023-01-06 03:00:00,2023-01-06,3,9.46,0.0,0.369803,0.0,14.79212,0.0
2023-01-06 04:00:00,2023-01-06,4,9.66,0.0,0.405224,0.0,16.208959999999998,0.0
2023-01-06 05:00:00,2023-01-06,5,9.81,0.0,0.433225,0.0,17.329,0.0
2023-01-06 06:00:00,2023-01-06,6,10.11,0.0,0.493039,0.0,19.72156,0.0
2023-01-06 07:00:00,2023-01-06,7,9.91,40.35,0.452592,0.04035,18.10368,2.5824
2023-01-06 08:00:00,2023-01-06,8,9.08,185.43,0.308307,0.18543,12.33228,11.86752
2023-01-06 09:00:00,2023-01-06,9,11.31,320.25,0.787183,0.32025,31.487319999999997,20.496
2023-01-06 10:00:00,2023-01-06,10,12.89,414.23,1.0,0.41423,40.0,26.51072
2023-01-06 11:00:00,2023-01-06,11,13.03,455.3,1.0,0.4553,40.0,29.1392
2023-01-06 12:00:00,2023-01-06,12,12.72,433.35,1.0,0.43335,40.0,27.7344
2023-01-06 13:00:00,2023-01-06,13,12.16,367.12,1.0,0.36712,40.0,23.49568
2023-01-06 14:00:00,2023-01-06,14,11.33,244.82,0.79288,0.24482,31.715200000000003,15.66848
2023-01-06 15:00:00,2023-01-06,15,9.59,95.12,0.39258,0.09512,15.703199999999999,6.08768
2023-01-06 16:00:00,2023-01-06,16,7.93,0.0,0.164366,0.0,6.5746400000000005,0.0
2023-01-06 17:00:00,2023-01-06,17,7.06,0.0,0.091802,0.0,3.67208,0.0
2023-01-06 18:00:00,2023-01-06,18,6.56,0.0,0.06189,0.0,2.4756,0.0
2023-01-06 19:00:00,2023-01-06,19,6.1,0.0,0.040866,0.0,1.63464,0.0
2023-01-06 20:00:00,2023-01-06,20,5.72,0.0,0.027604,0.0,1.10416,0.0
2023-01-06 21:00:00,2023-01-06,21,5.41,0.0,0.019201,0.0,0.76804,0.0
2023-01-06 22:00:00,2023-01-06,22,5.46,0.0,0.020421,0.0,0.81684,0.0
2023-01-06 23:00:00,2023-01-06,23,5.7,0.0,0.027,0.0,1.08,0.0
2023-01-07 00:00:00,2023-01-07,0,5.99,0.0,0.036668,0.0,1.46672,0.0
2023-01-07 01:00:00,2023-01-07,1,5.91,0.0,0.033803,0.0,1.35212,0.0
2023-01-07 02:00:00,2023-01-07,2,5.67,0.0,0.02611,0.0,1.0444,0.0
2023-01-07 03:00:00,2023-01-07,3,5.47,0.0,0.020671,0.0,0.8268399999999999,0.0
2023-01-07 04:00:00,2023-01-07,4,5.01,0.0,0.011139,0.0,0.44555999999999996,0.0
2023-01-07 05:00:00,2023-01-07,5,3.71,0.0,0.000491,0.0,0.01964,0.0
2023-01-07 06:00:00,2023-01-07,6,2.29,0.0,0.0,0.0,0.0,0.0
2023-01-07 07:00:00,2023-01-07,7,1.93,34.67,0.0,0.03467,0.0,2.21888
2023-01-07 08:00:00,2023-01-07,8,2.06,172.25,0.0,0.17225,0.0,11.024
2023-01-07 09:00:00,2023-01-07,9,2.11,290.4,0.0,0.2904,0.0,18.5856
2023-01-07 10:00:00,2023-01-07,10,2.84,394.2,0.0,0.3942,0.0,25.2288
2023-01-07 11:00:00,2023-01-07,11,3.57,440.23,0.000254,0.44023,0.010159999999999999,28.17472
2023-01-07 12:00:00,2023-01-07,12,4.49,407.3,0.004538,0.4073,0.18152000000000001,26.0672
2023-01-07 13:00:00,2023-01-07,13,5.42,341.83,0.019441,0.34183,0.77764,21.87712
2023-01-07 14:00:00,2023-01-07,14,5.55,220.73,0.022745,0.22073,0.9098,14.12672
2023-01-07 15:00:00,2023-01-07,15,5.43,77.35,0.019683,0.07735,0.78732,4.9504
2023-01-07 16:00:00,2023-01-07,16,5.35,0.0,0.017802,0.0,0.7120799999999999,0.0
2023-01-07 17:00:00,2023-01-07,17,5.07,0.0,0.012167,0.0,0.48668,0.0
2023-01-07 18:00:00,2023-01-07,18,5.12,0.0,0.01307,0.0,0.5228,0.0
2023-01-07 19:00:00,2023-01-07,19,5.64,0.0,0.02524,0.0,1.0095999999999998,0.0
2023-01-07 20:00:00,2023-01-07,20,6.58,0.0,0.062939,0.0,2.5175599999999996,0.0
2023-01-07 21:00:00,2023-01-07,21,7.81,0.0,0.152654,0.0,6.106160000000001,0.0
2023-01-07 22:00:00,2023-01-07,22,9.15,0.0,0.319079,0.0,12.76316,0.0
2023-01-07 23:00:00,2023-01-07,23,9.84,0.0,0.438976,0.0,17.55904,0.0
2023-01-08 00:00:00,2023-01-08,0,10.08,0.0,0.486824,0.0,19.47296,0.0
2023-01-08 01:00:00,2023-01-08,1,10.36,0.0,0.546897,0.0,21.87588,0.0
2023-01-08 02:00:00,2023-01-08,2,10.44,0.0,0.564926,0.0,22.59704,0.0
2023-01-08 03:00:00,2023-01-08,3,10.29,0.0,0.531441,0.0,21.257640000000002,0.0
2023-01-08 04:00:00,2023-01-08,4,10.1,0.0,0.490962,0.0,19.63848,0.0
2023-01-08 05:00:00,2023-01-08,5,9.68,0.0,0.408886,0.0,16.35544,0.0
2023-01-08 06:00:00,2023-01-08,6,8.97,0.0,0.291874,0.0,11.67496,0.0
2023-01-08 07:00:00,2023-01-08,7,7.93,48.72,0.164366,0.04872,6.5746400000000005,3.11808
2023-01-08 08:00:00,2023-01-08,8,5.88,211.45,0.032768,0.21145,1.3107199999999999,13.5328
2023-01-08 09:00:00,2023-01-08,9,3.53,354.7,0.000204,0.3547,0.00816,22.7008
2023-01-08 10:00:00,2023-01-08,10,2.54,449.25,0.0,0.44925,0.0,28.752
2023-01-08 11:00:00,2023-01-08,11,2.59,483.02,0.0,0.48302,0.0,30.91328
2023-01-08 12:00:00,2023-01-08,12,2.92,457.65,0.0,0.45765,0.0,29.2896
2023-01-08 13:00:00,2023-01-08,13,3.29,366.27,3.3e-05,0.36627,0.00132,23.44128
2023-01-08 14:00:00,2023-01-08,14,3.43,240.85,0.000109,0.24085,0.00436,15.4144
2023-01-08 15:00:00,2023-01-08,15,3.04,95.5,0.0,0.0955,0.0,6.112
2023-01-08 16:00:00,2023-01-08,16,2.4,0.0,0.0,0.0,0.0,0.0
2023-01-08 17:00:00,2023-01-08,17,1.89,0.0,0.0,0.0,0.0,0.0
2023-01-08 18:00:00,2023-01-08,18,2.02,0.0,0.0,0.0,0.0,0.0
2023-01-08 19:00:00,2023-01-08,19,2.38,0.0,0.0,0.0,0.0,0.0
2023-01-08 20:00:00,2023-01-08,20,2.61,0.0,0.0,0.0,0.0,0.0
2023-01-08 21:00:00,2023-01-08,21,2.73,0.0,0.0,0.0,0.0,0.0
2023-01-08 22:00:00,2023-01-08,22,2.54,0.0,0.0,0.0,0.0,0.0
2023-01-08 23:00:00,2023-01-08,23,2.16,0.0,0.0,0.0,0.0,0.0
2023-01-09 00:00:00,2023-01-09,0,1.76,0.0,0.0,0.0,0.0,0.0
2023-01-09 01:00:00,2023-01-09,1,1.43,0.0,0.0,0.0,0.0,0.0
2023-01-09 02:00:00,2023-01-09,2,1.24,0.0,0.0,0.0,0.0,0.0
2023-01-09 03:00:00,2023-01-09,3,1.5,0.0,0.0,0.0,0.0,0.0
2023-01-09 04:00:00,2023-01-09,4,1.73,0.0,0.0,0.0,0.0,0.0
2023-01-09 05:00:00,2023-01-09,5,1.84,0.0,0.0,0.0,0.0,0.0
2023-01-09 06:00:00,2023-01-09,6,1.91,0.0,0.0,0.0,0.0,0.0
2023-01-09 07:00:00,2023-01-09,7,1.92,43.12,0.0,0.04312,0.0,2.75968
2023-01-09 08:00:00,2023-01-09,8,1.74,197.9,0.0,0.1979,0.0,12.6656
2023-01-09 09:00:00,2023-01-09,9,1.18,338.05,0.0,0.33805,0.0,21.6352
2023-01-09 10:00:00,2023-01-09,10,0.81,434.5,0.0,0.4345,0.0,27.808
2023-01-09 11:00:00,2023-01-09,11,1.28,481.0,0.0,0.481,0.0,30.784
2023-01-09 12:00:00,2023-01-09,12,2.36,460.6,0.0,0.4606,0.0,29.4784
2023-01-09 13:00:00,2023-01-09,13,3.03,380.8,0.0,0.3808,0.0,24.3712
2023-01-09 14:00:00,2023-01-09,14,3.38,249.73,7.5e-05,0.24973,0.0029999999999999996,15.98272
2023-01-09 15:00:00,2023-01-09,15,3.66,98.68,0.000394,0.09868,0.01576,6.31552
2023-01-09 16:00:00,2023-01-09,16,3.32,0.0,4.5e-05,0.0,0.0018000000000000002,0.0
2023-01-09 17:00:00,2023-01-09,17,2.61,0.0,0.0,0.0,0.0,0.0
2023-01-09 18:00:00,2023-01-09,18,2.13,0.0,0.0,0.0,0.0,0.0
2023-01-09 19:00:00,2023-01-09,19,2.12,0.0,0.0,0.0,0.0,0.0
2023-01-09 20:00:00,2023-01-09,20,2.45,0.0,0.0,0.0,0.0,0.0
2023-01-09 21:00:00,2023-01-09,21,2.87,0.0,0.0,0.0,0.0,0.0
2023-01-09 22:00:00,2023-01-09,22,3.32,0.0,4.5e-05,0.0,0.0018000000000000002,0.0
2023-01-09 23:00:00,2023-01-09,23,3.59,0.0,0.000282,0.0,0.011280000000000002,0.0
2023-01-10 00:00:00,2023-01-10,0,3.63,0.0,0.000343,0.0,0.01372,0.0
2023-01-10 01:00:00,2023-01-10,1,3.47,0.0,0.000142,0.0,0.00568,0.0
2023-01-10 02:00:00,2023-01-10,2,3.28,0.0,3e-05,0.0,0.0012000000000000001,0.0
2023-01-10 03:00:00,2023-01-10,3,3.11,0.0,2e-06,0.0,7.999999999999999e-05,0.0
2023-01-10 04:00:00,2023-01-10,4,2.77,0.0,0.0,0.0,0.0,0.0
2023-01-10 05:00:00,2023-01-10,5,2.42,0.0,0.0,0.0,0.0,0.0
2023-01-10 06:00:00,2023-01-10,6,2.02,0.0,0.0,0.0,0.0,0.0
2023-01-10 07:00:00,2023-01-10,7,1.45,39.9,0.0,0.0399,0.0,2.5536
2023-01-10 08:00:00,2023-01-10,8,1.15,186.75,0.0,0.18675,0.0,11.952
2023-01-10 09:00:00,2023-01-10,9,1.49,319.85,0.0,0.31985,0.0,20.4704
2023-01-10 10:00:00,2023-01-10,10,2.13,411.4,0.0,0.4114,0.0,26.3296
2023-01-10 11:00:00,2023-01-10,11,2.85,447.55,0.0,0.44755,0.0,28.6432
2023-01-10 12:00:00,2023-01-10,12,3.35,427.58,5.9e-05,0.42758,0.00236,27.36512
2023-01-10 13:00:00,2023-01-10,13,3.65,357.15,0.000377,0.35715,0.01508,22.8576
2023-01-10 14:00:00,2023-01-10,14,3.63,235.62,0.000343,0.23562,0.01372,15.07968
2023-01-10 15:00:00,2023-01-10,15,3.49,92.25,0.000161,0.09225,0.00644,5.904
2023-01-10 16:00:00,2023-01-10,16,3.36,0.0,6.4e-05,0.0,0.0025599999999999998,0.0
2023-01-10 17:00:00,2023-01-10,17,3.4,0.0,8.8e-05,0.0,0.0035199999999999997,0.0
2023-01-10 18:00:00,2023-01-10,18,3.89,0.0,0.000967,0.0,0.03868,0.0
2023-01-10 19:00:00,2023-01-10,19,4.36,0.0,0.003451,0.0,0.13804,0.0
2023-01-10 20:00:00,2023-01-10,20,4.67,0.0,0.006389,0.0,0.25556,0.0
2023-01-10 21:00:00,2023-01-10,21,4.97,0.0,0.010487,0.0,0.41947999999999996,0.0
2023-01-10 22:00:00,2023-01-10,22,5.36,0.0,0.018031,0.0,0.7212399999999999,0.0
2023-01-10 23:00:00,2023-01-10,23,5.62,0.0,0.02467,0.0,0.9868,0.0
2023-01-11 00:00:00,2023-01-11,0,5.64,0.0,0.02524,0.0,1.0095999999999998,0.0
2023-01-11 01:00:00,2023-01-11,1,5.63,0.0,0.024954,0.0,0.99816,0.0
2023-01-11 02:00:00,2023-01-11,2,5.73,0.0,0.02791,0.0,1.1164,0.0
2023-01-11 03:00:00,2023-01-11,3,5.8,0.0,0.030112,0.0,1.20448,0.0
2023-01-11 04:00:00,2023-01-11,4,5.78,0.0,0.029472,0.0,1.1788800000000001,0.0
2023-01-11 05:00:00,2023-01-11,5,5.73,0.0,0.02791,0.0,1.1164,0.0
2023-01-11 06:00:00,2023-01-11,6,5.58,0.0,0.023558,0.0,0.9423199999999999,0.0
2023-01-11 07:00:00,2023-01-11,7,5.4,17.48,0.018963,0.01748,0.7585200000000001,1.11872
2023-01-11 08:00:00,2023-01-11,8,4.89,73.5,0.009261,0.0735,0.37044,4.704
2023-01-11 09:00:00,2023-01-11,9,4.97,132.9,0.010487,0.1329,0.41947999999999996,8.5056
2023-01-11 10:00:00,2023-01-11,10,5.32,183.45,0.017129,0.18345,0.68516,11.7408
2023-01-11 11:00:00,2023-01-11,11,5.38,219.55,0.018493,0.21955,0.7397199999999999,14.0512
2023-01-11 12:00:00,2023-01-11,12,5.22,135.23,0.015008,0.13523,0.60032,8.65472
2023-01-11 13:00:00,2023-01-11,13,4.94,129.02,0.010016,0.12902,0.40064,8.25728
2023-01-11 14:00:00,2023-01-11,14,4.51,108.88,0.004723,0.10888,0.18891999999999998,6.96832
2023-01-11 15:00:00,2023-01-11,15,3.95,50.8,0.001176,0.0508,0.04704,3.2512
2023-01-11 16:00:00,2023-01-11,16,3.67,0.0,0.000413,0.0,0.01652,0.0
2023-01-11 17:00:00,2023-01-11,17,3.74,0.0,0.000556,0.0,0.02224,0.0
2023-01-11 18:00:00,2023-01-11,18,4.29,0.0,0.002945,0.0,0.1178,0.0
2023-01-11 19:00:00,2023-01-11,19,5.0,0.0,0.010974,0.0,0.43895999999999996,0.0
2023-01-11 20:00:00,2023-01-11,20,5.41,0.0,0.019201,0.0,0.76804,0.0
2023-01-11 21:00:00,2023-01-11,21,5.61,0.0,0.024389,0.0,0.97556,0.0
2023-01-11 22:00:00,2023-01-11,22,5.87,0.0,0.032428,0.0,1.29712,0.0
2023-01-11 23:00:00,2023-01-11,23,5.81,0.0,0.030436,0.0,1.21744,0.0
2023-01-12 00:00:00,2023-01-12,0,5.12,0.0,0.01307,0.0,0.5228,0.0
2023-01-12 01:00:00,2023-01-12,1,4.71,0.0,0.006859,0.0,0.27436,0.0
2023-01-12 02:00:00,2023-01-12,2,4.18,0.0,0.002254,0.0,0.09015999999999999,0.0
2023-01-12 03:00:00,2023-01-12,3,4.05,0.0,0.001588,0.0,0.06352,0.0
2023-01-12 04:00:00,2023-01-12,4,4.2,0.0,0.00237,0.0,0.09480000000000001,0.0
2023-01-12 05:00:00,2023-01-12,5,4.43,0.0,0.004011,0.0,0.16044,0.0
2023-01-12 06:00:00,2023-01-12,6,4.68,0.0,0.006504,0.0,0.26016,0.0
2023-01-12 07:00:00,2023-01-12,7,4.85,19.52,0.008685,0.01952,0.3474,1.24928
2023-01-12 08:00:00,2023-01-12,8,4.6,78.1,0.005619,0.0781,0.22476,4.9984
2023-01-12 09:00:00,2023-01-12,9,4.2,135.2,0.00237,0.1352,0.09480000000000001,8.6528
2023-01-12 10:00:00,2023-01-12,10,3.92,181.85,0.001068,0.18185,0.042719999999999994,11.6384
2023-01-12 11:00:00,2023-01-12,11,3.35,190.57,5.9e-05,0.19057,0.00236,12.19648
2023-01-12 12:00:00,2023-01-12,12,2.82,170.1,0.0,0.1701,0.0,10.8864
2023-01-12 13:00:00,2023-01-12,13,2.45,140.77,0.0,0.14077,0.0,9.00928
2023-01-12 14:00:00,2023-01-12,14,1.73,116.0,0.0,0.116,0.0,7.424
2023-01-12 15:00:00,2023-01-12,15,0.94,49.22,0.0,0.04922,0.0,3.15008
2023-01-12 16:00:00,2023-01-12,16,0.67,0.0,0.0,0.0,0.0,0.0
2023-01-12 17:00:00,2023-01-12,17,1.83,0.0,0.0,0.0,0.0,0.0
